fixed acidity	volatile acidity	citric acid	residual sugar	alcohol	quality	total	chlorides	free sulfur dioxide	total sulfur dioxide	density	pH	sulphates
6.5	0.29	0.3	9.15	11.35	6	223.43439	0.051	25.0	166.0	0.99339	3.24	0.56
6.1	0.21	0.19	1.4	10.5	5	205.04783999999998	0.046	51.0	131.0	0.9918399999999999	3.22	0.39
7.2	0.47	0.16	5.9	9.8	5	167.15228000000002	0.048	14.0	125.0	0.9942799999999999	3.09	0.49
6.7	0.34	0.31	16.4	9.1	5	203.49934	0.051	20.0	146.0	0.99834	3.06	0.54
6.6	0.27	0.25	1.2	12.4	6	172.27218	0.033	36.0	111.0	0.98918	3.16	0.37
6.7	0.34	0.31	16.4	9.1	5	203.49934	0.051	20.0	146.0	0.99834	3.06	0.54
7.2	0.47	0.16	5.9	9.8	5	167.15228000000002	0.048	14.0	125.0	0.9942799999999999	3.09	0.49
5.0	0.35	0.25	7.8	11.3	6	169.51341000000002	0.031	24.0	116.0	0.99241	3.39	0.4
5.0	0.35	0.25	7.8	11.3	6	169.51341000000002	0.031	24.0	116.0	0.99241	3.39	0.4
4.4	0.46	0.1	2.8	13.1	6	167.69215999999997	0.024	31.0	111.0	0.98816	3.48	0.34
6.6	0.38	0.29	2.9	12.5	6	143.10416	0.035	15.0	101.0	0.98916	3.04	0.37
7.3	0.3	0.25	2.5	10.3	5	179.40829000000002	0.045	32.0	122.0	0.99329	3.18	0.54
6.4	0.28	0.22	12.8	10.7	6	236.09435	0.039	51.0	150.0	0.99535	3.23	0.43
6.9	0.29	0.25	12.2	10.4	6	199.77552000000003	0.04	29.0	136.0	0.9955200000000001	3.05	0.65
6.3	0.3	0.19	7.7	9.5	5	259.73414	0.049	47.0	184.0	0.9951399999999999	3.22	0.48
6.3	0.39	0.22	2.8	9.8	5	250.24104000000003	0.048	53.0	173.0	0.9930399999999999	3.24	0.45
6.6	0.38	0.29	2.9	12.5	6	143.10416	0.035	15.0	101.0	0.98916	3.04	0.37
6.6	0.18	0.26	17.3	9.4	6	204.2194	0.051	17.0	149.0	0.9984	3.0	0.43
6.0	0.28	0.29	19.3	9.0	5	249.56011	0.051	36.0	174.0	0.99911	3.14	0.5
6.0	0.28	0.29	19.3	9.0	5	249.56011	0.051	36.0	174.0	0.99911	3.14	0.5
6.0	0.28	0.29	19.3	9.0	5	249.56011	0.051	36.0	174.0	0.99911	3.14	0.5
6.6	0.35	0.26	2.7	13.0	7	175.66451999999998	0.045	19.0	129.0	0.9895200000000001	3.24	0.48
5.9	0.22	0.18	6.4	9.9	5	175.40503	0.040999999999999995	28.0	120.0	0.99403	3.27	0.5
6.6	0.18	0.26	17.3	9.4	6	204.2194	0.051	17.0	149.0	0.9984	3.0	0.43
7.7	0.28	0.24	2.4	10.6	6	212.08712000000003	0.044000000000000004	29.0	157.0	0.9931200000000001	3.27	0.56
7.1	0.42	0.2	2.8	13.4	6	165.64768	0.038	28.0	109.0	0.9896799999999999	3.23	0.47
6.7	0.32	0.32	1.7	12.5	6	171.03045999999998	0.031	31.0	114.0	0.98946	3.12	0.35
6.6	0.26	0.56	15.4	9.3	5	209.77110000000002	0.053	32.0	141.0	0.9981	3.11	0.49
6.6	0.26	0.56	15.4	9.3	5	209.77110000000002	0.053	32.0	141.0	0.9981	3.11	0.49
6.2	0.32	0.24	4.1	11.0	5	209.78406000000004	0.051	34.0	149.0	0.99306	3.36	0.52
6.3	0.25	0.27	6.6	10.3	5	226.44777999999997	0.054000000000000006	40.0	158.0	0.9937799999999999	3.2	0.48
6.2	0.21	0.24	1.2	11.3	6	150.00136	0.051	31.0	95.0	0.99036	3.24	0.57
6.4	0.23	0.27	2.1	10.9	6	159.59294	0.042	35.0	100.0	0.9909399999999999	3.03	0.63
4.7	0.145	0.29	1.0	11.3	6	147.7178	0.042	35.0	90.0	0.9908	3.76	0.49
6.2	0.2	0.28	1.1	12.1	6	126.7389	0.039	24.0	78.0	0.9899	3.36	0.47
7.0	0.28	0.28	1.4	11.1	5	119.92073000000002	0.039	12.0	83.0	0.9917299999999999	3.18	0.65
7.1	0.36	0.2	1.6	9.8	5	188.06456000000003	0.271	24.0	140.0	0.99356	3.11	0.63
5.7	0.25	0.22	9.8	10.1	6	205.76470999999998	0.049	50.0	125.0	0.99571	3.2	0.45
5.7	0.22	0.33	1.9	12.4	6	172.41545000000002	0.036000000000000004	37.0	110.0	0.98945	3.26	0.58
6.0	0.2	0.38	1.3	12.7	6	166.23265	0.034	37.0	104.0	0.98865	3.11	0.52
6.4	0.32	0.26	7.9	9.6	5	262.16514	0.05	53.0	180.0	0.9951399999999999	3.14	0.5
6.4	0.32	0.26	7.9	9.6	5	262.16514	0.05	53.0	180.0	0.9951399999999999	3.14	0.5
6.0	0.555	0.26	4.5	9.1	5	168.16230000000002	0.053	17.0	126.0	0.9943	3.24	0.46
5.9	0.22	0.45	22.6	12.8	5	223.53636	0.12	55.0	122.0	0.99636	3.1	0.35
6.4	0.32	0.26	7.9	9.6	5	262.16514	0.05	53.0	180.0	0.9951399999999999	3.14	0.5
6.2	0.3	0.33	3.5	12.4	6	219.30687000000003	0.037000000000000005	37.0	155.0	0.98987	3.18	0.37
5.8	0.28	0.18	1.2	9.55	4	136.87088	0.057999999999999996	7.0	108.0	0.9928799999999999	3.23	0.58
5.8	0.555	0.26	4.5	9.1	5	167.96230000000003	0.053	17.0	126.0	0.9943	3.24	0.46
6.7	0.31	0.33	2.0	12.5	6	112.80364000000002	0.033	12.0	74.0	0.99064	3.29	0.65
6.4	0.15	0.25	7.8	9.9	6	110.10394	0.05	13.0	68.0	0.9939399999999999	3.16	0.4
6.4	0.13	0.28	0.9	11.2	6	142.93675	0.045	32.0	87.0	0.99175	3.47	0.52
6.7	0.48	0.49	2.9	13.0	6	178.11926	0.03	28.0	122.0	0.98926	3.13	0.4
6.7	0.48	0.49	2.9	13.0	6	178.11926	0.03	28.0	122.0	0.98926	3.13	0.4
5.8	0.3	0.33	3.5	11.7	6	167.29357	0.033	25.0	116.0	0.9905700000000001	3.2	0.44
6.1	0.28	0.23	4.2	13.1	6	136.60698	0.038	13.0	95.0	0.98898	2.97	0.7
6.0	0.19	0.37	9.7	12.0	6	100.0252	0.032	17.0	50.0	0.9932	3.08	0.66
6.8	0.31	0.25	10.5	10.55	6	228.36020000000002	0.043	30.0	165.0	0.9972	3.36	0.55
7.5	0.24	0.29	1.1	11.45	6	143.04619999999997	0.046	34.0	84.0	0.9902	3.04	0.39
6.8	0.23	0.39	16.1	10.2	6	303.5917999999999	0.053	71.0	194.0	0.9988	3.18	0.64
7.5	0.24	0.29	1.1	11.45	6	143.04619999999997	0.046	34.0	84.0	0.9902	3.04	0.39
6.3	0.29	0.3	8.1	9.3	5	238.99780000000004	0.212	60.0	150.0	0.9958	3.1	0.4
6.8	0.2	0.25	6.2	10.8	5	156.9255	0.052000000000000005	22.0	106.0	0.9935	3.09	0.54
5.2	0.38	0.26	7.7	12.2	6	153.50549999999998	0.053	20.0	103.0	0.9925	3.27	0.45
7.8	0.27	0.33	2.4	11.0	6	237.595	0.053	36.0	175.0	0.992	3.2	0.55
6.6	0.54	0.21	16.3	10.4	6	261.9936	0.055	41.0	182.0	0.9986	3.35	0.54
7.1	0.25	0.31	2.3	11.4	6	214.0514	0.05	32.0	156.0	0.9914	3.14	0.51
5.8	0.61	0.01	8.4	14.05	7	168.8819	0.040999999999999995	31.0	104.0	0.9909	3.26	0.72
6.5	0.32	0.23	8.5	10.7	5	188.7453	0.051	20.0	138.0	0.9943	3.03	0.42
6.4	0.28	0.23	6.0	10.2	5	239.82500000000002	0.051	50.0	162.0	0.9940000000000001	3.15	0.52
6.6	0.19	0.28	1.1	11.2	6	162.31439999999998	0.044000000000000004	38.0	100.0	0.9904	3.22	0.69
5.1	0.305	0.13	1.75	12.33333333	5	114.55433333	0.036000000000000004	17.0	73.0	0.99	3.4	0.51
5.8	0.26	0.3	2.6	11.5	4	229.0642	0.034	75.0	129.0	0.9902	3.2	0.38
6.7	0.23	0.17	1.3	9.5	5	136.57350000000002	0.061	14.0	100.0	0.9925	3.07	0.55
6.8	0.33	0.3	2.1	13.4	6	209.7656	0.047	35.0	147.0	0.9886	3.24	0.56
6.1	0.27	0.32	1.1	12.5	6	159.0738	0.034	24.0	110.0	0.9898	3.36	0.4
6.1	0.27	0.32	1.1	12.5	6	159.0738	0.034	24.0	110.0	0.9898	3.36	0.4
6.8	0.4	0.29	2.8	11.2	6	150.06439999999998	0.044000000000000004	27.0	97.0	0.9904	3.12	0.42
6.1	0.4	0.18	9.0	8.8	5	316.7174	0.051	28.5	259.0	0.9964	3.19	0.5
7.1	0.28	0.26	2.8	11.2	6	194.3198	0.039	50.0	118.0	0.9908	3.06	0.59
6.2	0.32	0.32	2.2	12.7	6	111.40590000000002	0.036000000000000004	15.0	70.0	0.9899	3.16	0.48
6.8	0.17	0.17	5.1	9.8	6	134.462	0.049	26.0	82.0	0.993	3.0	0.38
9.0	0.2	0.33	3.5	9.8	6	77.37339999999999	0.049	10.0	40.0	0.9944	3.14	0.36
5.8	0.13	0.22	12.7	11.7	6	242.34359999999995	0.057999999999999996	24.0	183.0	0.9956	3.32	0.42
5.8	0.31	0.31	7.5	9.8	5	313.4169	0.052000000000000005	55.0	230.0	0.9949	3.19	0.46
6.3	0.36	0.2	2.0	9.6	5	262.18089999999995	0.048	48.0	191.0	0.9929	3.17	0.51
9.0	0.2	0.33	3.5	9.8	6	77.37339999999999	0.049	10.0	40.0	0.9944	3.14	0.36
6.7	0.18	0.25	14.3	9.7	5	263.6655	0.048	79.0	149.0	0.9975	3.12	0.37
6.6	0.16	0.25	9.8	10.0	6	227.894	0.049	59.5	137.0	0.995	3.16	0.38
5.8	0.13	0.22	12.7	11.7	6	242.34359999999995	0.057999999999999996	24.0	183.0	0.9956	3.32	0.42
5.8	0.27	0.22	12.7	12.3	6	284.0426	0.057999999999999996	42.0	206.0	0.9946	3.32	0.38
6.8	0.17	0.17	5.1	9.8	6	134.462	0.049	26.0	82.0	0.993	3.0	0.38
6.4	0.37	0.19	3.5	9.0	6	142.9314	0.068	18.0	101.0	0.9934	3.03	0.38
7.3	0.26	0.53	12.7	9.1	6	259.4454	0.047	60.5	164.5	0.9984	3.06	0.45
7.3	0.28	0.54	12.9	9.1	6	259.17740000000003	0.049	62.0	162.5	0.9984	3.06	0.45
7.3	0.28	0.54	12.9	9.1	6	259.17740000000003	0.049	62.0	162.5	0.9984	3.06	0.45
5.8	0.12	0.21	1.3	11.4	6	179.5268	0.055999999999999994	35.0	121.0	0.9908	3.32	0.33
6.1	0.25	0.18	10.5	10.5	5	197.06529999999998	0.049	41.0	124.0	0.9963	3.14	0.35
6.4	0.24	0.27	1.5	12.4	6	165.26914000000002	0.04	35.0	105.0	0.9891399999999999	3.13	0.3
7.3	0.26	0.53	12.7	9.1	6	250.94539999999998	0.047	60.5	156.0	0.9984	3.06	0.45
7.3	0.28	0.54	12.9	9.1	6	248.6774	0.049	62.0	152.0	0.9984	3.06	0.45
8.3	0.18	0.37	1.2	10.1	5	124.8927	0.049	6.0	94.0	0.9937	3.18	0.52
7.1	0.09	0.3	6.2	10.9	6	186.995	0.032	24.0	134.0	0.993	2.99	0.39
8.3	0.14	0.36	8.8	11.05	5	106.15159999999999	0.026000000000000002	13.0	60.0	0.9956	3.13	0.35
5.8	0.28	0.3	3.9	12.75	6	168.88563000000002	0.026000000000000002	36.0	105.0	0.9896299999999999	3.26	0.58
6.0	0.23	0.34	1.3	12.7	6	159.31461000000002	0.025	23.0	111.0	0.98961	3.36	0.37
6.9	0.28	0.37	9.1	11.1	5	124.37180000000001	0.037000000000000005	16.0	76.0	0.9948	3.05	0.54
6.9	0.28	0.37	9.1	11.1	5	124.37180000000001	0.037000000000000005	16.0	76.0	0.9948	3.05	0.54
5.8	0.28	0.3	3.9	12.75	6	168.88563000000002	0.026000000000000002	36.0	105.0	0.9896299999999999	3.26	0.58
6.3	0.25	0.53	1.8	13.0	6	168.390315	0.021	41.0	101.0	0.9893149999999999	3.19	0.31
6.5	0.2	0.31	2.1	12.0	6	152.702435	0.033	32.0	95.0	0.9894350000000001	2.96	0.61
5.9	0.29	0.32	1.4	11.5	6	88.12189999999998	0.022000000000000002	17.0	47.0	0.9899	3.35	0.35
6.4	0.46	0.22	14.7	10.5	5	271.31527500000004	0.047	51.0	183.0	0.998275	3.39	0.6
6.9	0.28	0.37	9.1	11.1	5	124.37180000000001	0.037000000000000005	16.0	76.0	0.9948	3.05	0.54
6.8	0.23	0.33	1.9	11.1	6	145.95839999999998	0.047	20.0	101.0	0.9914	3.1	0.46
7.0	0.23	0.32	1.8	11.1	6	163.0695	0.048	25.0	113.0	0.9915	3.11	0.47
6.4	0.55	0.26	9.6	13.1	6	158.87939999999998	0.027000000000000003	20.0	104.0	0.9924	3.22	0.73
5.7	0.28	0.3	3.9	12.75	6	168.78563000000003	0.026000000000000002	36.0	105.0	0.9896299999999999	3.26	0.58
6.0	0.23	0.34	1.3	12.7	6	159.31461000000002	0.025	23.0	111.0	0.98961	3.36	0.37
6.8	0.45	0.3	11.8	9.6	5	153.571	0.094	23.0	97.0	0.997	3.09	0.44
6.1	0.2	0.4	1.9	11.7	5	195.29939999999996	0.027999999999999997	32.0	138.0	0.9914	3.26	0.72
6.1	0.37	0.46	12.0	9.7	6	304.429	0.042	61.0	210.0	0.997	3.17	0.59
5.9	0.21	0.23	7.9	10.9	6	182.1374	0.033	22.0	130.0	0.9944	3.38	0.59
6.9	0.22	0.32	9.3	10.7	7	164.3558	0.04	22.0	110.0	0.9958	3.34	0.54
5.4	0.27	0.22	4.6	13.8	6	165.17089	0.022000000000000002	29.0	107.0	0.9888899999999999	3.33	0.54
6.0	0.26	0.26	2.2	12.15	6	107.484465	0.035	10.0	72.0	0.9894649999999999	3.11	0.48
5.6	0.18	0.3	10.2	10.8	7	191.0134	0.027999999999999997	28.0	131.0	0.9954	3.49	0.42
5.6	0.26	0.27	10.6	10.7	7	178.19469999999998	0.03	27.0	119.0	0.9947	3.4	0.34
7.0	0.23	0.35	1.4	10.8	7	168.44719999999998	0.036000000000000004	31.0	113.0	0.9912	3.16	0.48
5.8	0.28	0.66	9.1	10.8	5	216.88550000000004	0.039	26.0	159.0	0.9965	3.66	0.55
8.6	0.36	0.26	11.1	12.0	5	251.3648	0.03	43.5	171.0	0.9948	3.03	0.49
5.8	0.28	0.66	9.1	10.8	5	216.88550000000004	0.039	26.0	159.0	0.9965	3.66	0.55
6.4	0.3	0.27	4.4	12.2	6	180.2875	0.055	17.0	135.0	0.9925	3.23	0.44
6.2	0.2	0.32	2.8	9.4	6	166.69360000000003	0.05	17.0	126.0	0.9936	3.18	0.55
5.8	0.29	0.15	1.1	11.4	6	118.45880000000001	0.028999999999999998	12.0	83.0	0.9898	3.3	0.4
5.7	0.22	0.28	1.3	12.5	7	151.74648	0.027000000000000003	26.0	101.0	0.9894799999999999	3.35	0.38
5.6	0.22	0.32	1.2	13.05	7	151.06223	0.024	29.0	97.0	0.9882299999999999	3.2	0.46
6.8	0.32	0.23	3.3	12.4	6	157.56560000000002	0.026000000000000002	31.0	99.0	0.9896	3.1	0.4
6.2	0.2	0.26	9.7	12.9	7	174.92080000000004	0.03	39.0	102.0	0.9908	3.08	0.56
6.1	0.35	0.24	2.3	12.0	7	183.9446	0.034	25.0	133.0	0.9906	3.34	0.59
5.9	0.3	0.29	1.1	11.3	5	102.48639999999999	0.036000000000000004	23.0	56.0	0.9904	3.19	0.38
6.3	0.15	0.34	11.4	10.0	6	153.93754	0.05	25.0	96.0	0.99754	3.21	0.49
4.8	0.13	0.32	1.2	11.8	7	161.34179999999998	0.042	40.0	98.0	0.9898	3.42	0.64
6.0	0.2	0.26	14.7	9.4	6	213.283365	0.045	53.0	125.0	0.998365	2.99	0.69
5.7	0.2	0.24	13.8	8.8	6	189.41537	0.047	44.0	112.0	0.9983700000000001	2.97	0.66
6.0	0.27	0.26	1.3	11.1	6	193.84925	0.038	32.0	138.0	0.99125	3.46	0.43
6.3	0.37	0.51	6.3	10.5	6	210.1323	0.048	35.0	146.0	0.9943	3.1	1.01
6.4	0.23	0.37	7.9	9.3	6	238.59488000000002	0.05	60.0	150.0	0.9948799999999999	2.86	0.49
5.9	0.34	0.25	2.0	11.4	6	146.48234000000002	0.042	12.0	110.0	0.99034	3.02	0.54
5.0	0.33	0.23	11.8	11.8	6	215.23322	0.03	23.0	158.0	0.9932200000000001	3.41	0.64
5.4	0.29	0.38	1.2	12.4	6	187.32795000000002	0.028999999999999998	31.0	132.0	0.98895	3.28	0.36
8.0	0.33	0.35	10.0	11.6	6	164.78957000000003	0.035	22.0	108.0	0.9945700000000001	3.12	0.36
6.4	0.3	0.33	5.2	11.1	5	195.21304	0.05	30.0	137.0	0.9930399999999999	3.26	0.58
5.4	0.29	0.38	1.2	12.4	6	187.32795000000002	0.028999999999999998	31.0	132.0	0.98895	3.28	0.36
6.4	0.33	0.3	7.2	11.1	6	240.07431	0.040999999999999995	42.0	168.0	0.99331	3.22	0.49
7.0	0.33	0.78	9.9	11.0	6	305.60634999999996	0.042	21.0	251.0	0.99435	3.01	0.55
6.7	0.45	0.3	5.3	12.2	6	221.55722	0.036000000000000004	27.0	165.0	0.9912200000000001	3.12	0.46
6.5	0.36	0.31	13.55	11.0	6	169.52844	0.053	20.0	113.0	0.99544	3.2	0.56
5.8	0.42	0.3	2.2	12.9	6	181.434	0.035	26.0	129.0	0.9890000000000001	3.32	0.47
7.1	0.39	0.3	9.9	10.9	6	186.11113999999998	0.037000000000000005	29.0	124.0	0.9941399999999999	3.07	0.42
6.7	0.53	0.29	4.3	13.4	6	164.08914	0.069	20.0	114.0	0.9901399999999999	3.22	0.59
6.7	0.66	0.0	13.0	10.7	6	142.73851	0.033	32.0	75.0	0.99551	3.15	0.5
6.5	0.36	0.31	13.55	11.0	6	169.52844	0.053	20.0	113.0	0.99544	3.2	0.56
6.5	0.16	0.33	1.0	11.4	7	122.09779999999999	0.027000000000000003	23.0	75.0	0.9908	3.3	0.39
8.3	0.22	0.34	1.1	10.2	6	160.6657	0.043	20.0	116.0	0.9927	3.0	0.47
6.9	0.23	0.35	6.9	11.0	6	190.74244000000002	0.03	45.0	116.0	0.99244	2.8	0.54
6.4	0.17	0.34	13.4	9.1	6	217.94152	0.044000000000000004	45.0	139.0	0.9975200000000001	3.06	0.43
5.0	0.33	0.18	4.6	11.0	6	189.71314000000004	0.032	40.0	124.0	0.9911399999999999	3.18	0.4
6.8	0.38	0.29	9.9	11.5	6	219.38026000000002	0.037000000000000005	40.0	146.0	0.99326	3.11	0.37
6.5	0.29	0.32	3.0	12.0	6	157.8866	0.036000000000000004	38.0	93.0	0.9906	3.16	0.59
6.9	0.29	0.32	5.8	11.2	5	157.16299999999998	0.04	16.0	112.0	0.993	3.04	0.58
6.6	0.28	0.3	12.9	11.2	6	243.81778999999997	0.033	31.0	177.0	0.99479	3.12	0.39
6.2	0.36	0.27	3.2	12.6	7	113.24141999999999	0.032	13.0	73.0	0.9894200000000001	2.9	0.69
6.0	0.615	0.04	0.8	11.0	4	81.01736000000001	0.032	8.0	50.0	0.99036	3.14	0.4
5.9	0.44	0.36	2.5	10.8	6	109.72201	0.03	12.0	73.0	0.9920100000000001	3.22	0.48
5.9	0.42	0.36	2.4	10.9	5	120.73584	0.034	19.0	77.0	0.9918399999999999	3.25	0.48
5.8	0.34	0.21	7.2	9.8	5	222.03541	0.040999999999999995	48.0	146.0	0.99441	3.16	0.49
5.8	0.27	0.2	7.3	9.8	5	215.03441999999998	0.04	42.0	145.0	0.9944200000000001	3.15	0.48
7.1	0.33	0.18	6.3	9.5	5	220.88874	0.094	27.0	166.0	0.99474	2.9	0.49
6.1	0.44	0.28	4.25	11.26666667	7	202.09026666999998	0.032	43.0	132.0	0.9916	3.26	0.47
7.3	0.28	0.37	1.2	10.8	5	149.61098	0.039	26.0	99.0	0.99198	3.01	0.62
5.2	0.5	0.18	2.0	13.4	7	178.43549000000002	0.036000000000000004	23.0	129.0	0.98949	3.36	0.77
6.1	0.44	0.28	4.25	11.3	7	202.12359999999998	0.032	43.0	132.0	0.9916	3.26	0.47
6.4	0.62	0.12	4.7	8.9	5	254.49556	0.06	33.0	196.0	0.99556	3.22	0.48
6.4	0.38	0.19	4.5	11.2	6	182.18950999999998	0.038	36.0	119.0	0.99151	3.07	0.42
7.5	0.305	0.38	1.4	11.5	7	150.86358	0.047	30.0	95.0	0.9915799999999999	3.22	0.52
6.5	0.5	0.22	4.1	13.0	7	195.15619999999998	0.036000000000000004	35.0	131.0	0.9902	3.26	0.55
6.6	0.4	0.3	5.3	12.6	6	175.32004	0.038	20.0	125.0	0.9920399999999999	3.36	0.73
6.4	0.4	0.25	4.2	13.1	6	135.15188	0.032	15.0	91.0	0.98988	3.26	0.52
8.3	0.49	0.23	6.65	11.2	5	195.42743999999996	0.034	6.0	158.0	0.99344	3.05	0.48
6.3	0.3	0.91	8.2	11.7	6	281.31793999999996	0.034	50.0	199.0	0.9939399999999999	3.39	0.49
6.1	0.19	0.37	2.6	10.9	6	147.87253	0.040999999999999995	24.0	99.0	0.9915299999999999	3.18	0.5
6.1	0.19	0.37	2.6	10.9	6	147.87253	0.040999999999999995	24.0	99.0	0.9915299999999999	3.18	0.5
5.6	0.24	0.34	2.0	11.6	7	111.30081000000001	0.040999999999999995	14.0	73.0	0.9898100000000001	3.04	0.45
5.7	0.25	0.32	12.2	10.4	7	203.66624	0.040999999999999995	43.0	127.0	0.99524	3.23	0.53
6.6	0.21	0.39	2.3	10.9	7	158.23321	0.040999999999999995	31.0	102.0	0.99221	3.22	0.58
6.3	0.3	0.91	8.2	11.7	6	281.31793999999996	0.034	50.0	199.0	0.9939399999999999	3.39	0.49
6.2	0.28	0.41	5.0	10.8	6	265.59617999999995	0.043	50.0	188.0	0.99318	3.23	0.64
5.8	0.29	0.38	10.7	11.2	6	218.10166	0.038	49.0	136.0	0.99366	3.11	0.59
5.8	0.345	0.15	10.8	10.0	6	177.86294	0.033	26.0	120.0	0.9949399999999999	3.25	0.49
6.5	0.51	0.25	1.7	10.56666667	5	240.41678667	0.048	39.0	177.0	0.9921200000000001	3.28	0.57
6.0	0.24	0.41	1.3	11.73333333	6	184.38951332999997	0.036000000000000004	42.0	118.0	0.99018	3.04	0.64
6.5	0.51	0.25	1.7	10.6	5	240.45012	0.048	39.0	177.0	0.9921200000000001	3.28	0.57
6.9	0.54	0.26	12.7	10.5	6	289.74496	0.049	59.0	195.0	0.9959600000000001	3.26	0.54
6.0	0.24	0.41	1.3	11.75	6	184.40617999999998	0.036000000000000004	42.0	118.0	0.99018	3.04	0.64
6.6	0.26	0.36	1.2	11.4	6	193.48593999999997	0.035	43.0	126.0	0.9909399999999999	3.01	0.63
5.7	0.24	0.3	1.3	12.4	7	147.75968	0.03	25.0	98.0	0.9896799999999999	3.37	0.43
6.5	0.21	0.35	5.7	10.1	6	271.63692000000003	0.043	47.0	197.0	0.99392	3.24	0.5
6.8	0.29	0.22	3.4	12.3	6	189.59524000000002	0.035	40.0	122.0	0.99024	3.09	0.47
5.0	0.24	0.34	1.1	13.1	7	231.44173999999998	0.034	49.0	158.0	0.98774	3.32	0.32
5.9	0.18	0.28	1.0	10.65	7	134.87794	0.037000000000000005	24.0	88.0	0.9909399999999999	3.29	0.55
5.8	0.26	0.29	1.0	11.4	7	159.62244	0.042	35.0	101.0	0.99044	3.36	0.48
6.7	0.61	0.21	1.65	9.3	5	303.2608	0.11699999999999999	40.0	240.0	0.9938	3.11	0.57
5.7	0.695	0.06	6.8	10.2	5	121.37132	0.042	9.0	84.0	0.9943200000000001	3.44	0.44
5.6	0.695	0.06	6.8	10.2	5	121.27132	0.042	9.0	84.0	0.9943200000000001	3.44	0.44
5.7	0.39	0.25	4.9	13.1	7	191.20266	0.033	49.0	113.0	0.98966	3.26	0.58
6.1	0.38	0.47	1.4	9.6	5	291.73409000000004	0.051	59.0	210.0	0.9930899999999999	3.24	0.5
6.3	0.36	0.28	2.5	12.8	7	117.83367999999999	0.035	18.0	73.0	0.9886799999999999	3.1	0.47
6.0	0.29	0.41	10.8	10.96666667	7	237.18836667	0.048	55.0	149.0	0.9937	3.09	0.59
6.0	0.29	0.41	10.8	10.96666667	7	237.18836667	0.048	55.0	149.0	0.9937	3.09	0.59
6.0	0.29	0.41	10.8	10.96666667	7	237.18836667	0.048	55.0	149.0	0.9937	3.09	0.59
6.0	0.29	0.41	10.8	11.0	7	237.2217	0.048	55.0	149.0	0.9937	3.09	0.59
7.1	0.43	0.25	2.8	13.4	6	203.68575	0.036000000000000004	43.0	132.0	0.98975	3.21	0.47
6.6	0.25	0.25	1.3	11.2	6	136.97984000000002	0.04	28.0	85.0	0.9898399999999999	2.87	0.48
6.6	0.33	0.41	2.0	12.4	6	119.65763	0.027000000000000003	14.0	79.0	0.9906299999999999	3.27	0.63
8.0	0.23	0.41	1.1	11.2	5	210.53968	0.048	35.0	150.0	0.9916799999999999	3.09	0.47
7.3	0.17	0.36	8.2	12.4	6	188.00072	0.027999999999999997	44.0	111.0	0.99272	3.14	0.41
6.0	0.17	0.33	6.0	10.13333333	7	168.56295333000003	0.036000000000000004	30.0	111.0	0.9936200000000001	3.32	0.58
6.1	0.16	0.34	6.1	10.13333333	7	172.76098333	0.034	31.0	114.0	0.99365	3.32	0.58
7.3	0.17	0.36	8.2	12.4	6	188.00072	0.027999999999999997	44.0	111.0	0.99272	3.14	0.41
6.4	0.31	0.53	8.8	9.1	5	286.8034200000001	0.057	36.0	221.0	0.9964200000000001	3.17	0.44
6.1	0.16	0.34	6.1	10.15	7	172.77765	0.034	31.0	114.0	0.99365	3.32	0.58
6.0	0.17	0.33	6.0	10.15	7	168.57962000000003	0.036000000000000004	30.0	111.0	0.9936200000000001	3.32	0.58
5.9	0.44	0.33	1.2	11.5	5	153.31034	0.049	12.0	117.0	0.99134	3.46	0.44
6.6	0.285	0.49	11.4	8.9	6	226.32732000000001	0.035	57.0	137.0	0.9973200000000001	3.08	0.54
4.9	0.335	0.14	1.3	10.46666667	5	259.09978667	0.036000000000000004	69.0	168.0	0.9921200000000001	3.47	0.46
4.9	0.335	0.14	1.3	10.46666667	5	259.09978667	0.036000000000000004	69.0	168.0	0.9921200000000001	3.47	0.46
6.0	0.28	0.52	6.2	11.8	7	170.60961	0.027999999999999997	37.0	104.0	0.99161	3.28	0.51
5.8	0.35	0.29	3.2	11.63333333	7	218.22853332999998	0.034	41.0	151.0	0.9912	3.35	0.58
5.7	0.21	0.37	4.5	10.6	6	224.32332	0.04	58.0	140.0	0.9933200000000001	3.29	0.62
6.5	0.25	0.32	9.9	9.6	6	200.31136	0.045	41.0	128.0	0.99636	3.18	0.52
6.0	0.28	0.52	6.2	11.8	7	170.60961	0.027999999999999997	37.0	104.0	0.99161	3.28	0.51
6.6	0.285	0.49	11.4	8.9	6	226.32732000000001	0.035	57.0	137.0	0.9973200000000001	3.08	0.54
4.7	0.335	0.14	1.3	10.5	5	258.93312000000003	0.036000000000000004	69.0	168.0	0.9921200000000001	3.47	0.46
6.8	0.63	0.04	1.3	10.2	4	181.58070999999995	0.057999999999999996	25.0	133.0	0.99271	3.17	0.39
5.6	0.27	0.37	0.9	13.1	6	84.87344999999999	0.025	11.0	49.0	0.98845	3.29	0.33
6.8	0.32	0.33	0.7	11.8	6	105.38690000000001	0.027000000000000003	15.0	66.0	0.9899	3.11	0.31
6.5	0.33	0.32	1.0	12.2	6	183.81104	0.040999999999999995	39.0	120.0	0.9900399999999999	3.06	0.37
6.0	0.24	0.34	1.0	11.45	6	259.93697000000003	0.036000000000000004	52.0	184.0	0.99097	3.44	0.44
